ct_code;ct_def;ct_ordre;ct_type;ct_mode;ct_maintable;ct_att;ct_attunique;ct_origine;ct_sensib;ct_prio;ct_statut;ct_priodev;ct_file;ct_sqlview;ct_sqltable;ct_sqlcheck;ct_sqlfunction;ct_conf_fill;ct_conf;ct_open;ct_source;ct_date;commentaire
sf_code_1_r00308;Valeur NULL pour un attribut dont le remplissage est obligatoire. ;0;R;A;t_suf;sf_code;sf_code;P;3;1;3;;;1;0;;;;;;;;
sf_nd_code_1_r00309;Valeur NULL pour un attribut dont le remplissage est obligatoire. ;0;R;A;t_suf;sf_nd_code;sf_nd_code;P;3;1;3;;;1;0;;;;;;;;
sf_ad_code_1_r00310;Valeur NULL pour un attribut dont le remplissage est obligatoire. ;0;R;A;t_suf;sf_ad_code;sf_ad_code;P;3;1;3;;;1;0;;;;;;;;
sf_zp_code_1_r00311;Valeur NULL pour un attribut dont le remplissage est obligatoire. ;0;R;A;t_suf;sf_zp_code;sf_zp_code;P;3;1;3;;;1;0;;;;;;;;
sf_escal_1_r00312;Valeur NULL pour un attribut dont le remplissage est obligatoire. ;0;R;A;t_suf;sf_escal;sf_escal;P;3;1;3;;;1;0;;;;;;;;
sf_etage_1_r00313;Valeur NULL pour un attribut dont le remplissage est obligatoire. ;0;R;A;t_suf;sf_etage;sf_etage;P;3;1;3;;;1;0;;;;;;;;
sf_oper_1_r00314;Valeur NULL pour un attribut dont le remplissage est obligatoire. ;0;R;A;t_suf;sf_oper;sf_oper;P;3;1;3;;;1;0;;;;;;;;
sf_type_1_r00315;Valeur NULL pour un attribut dont le remplissage est obligatoire. ;0;R;A;t_suf;sf_type;sf_type;P;3;1;3;;;1;0;;;;;;;;
sf_prop_1_r00316;Valeur NULL pour un attribut dont le remplissage est obligatoire. ;0;R;A;t_suf;sf_prop;sf_prop;P;3;1;3;;;1;0;;;;;;;;
sf_resid_1_r00317;Valeur NULL pour un attribut dont le remplissage est obligatoire. ;0;R;A;t_suf;sf_resid;sf_resid;P;3;1;3;;;1;0;;;;;;;;
sf_local_1_r00318;Valeur NULL pour un attribut dont le remplissage est obligatoire. ;0;R;A;t_suf;sf_local;sf_local;P;3;1;3;;;1;0;;;;;;;;
sf_racco_1_r00319;Valeur NULL pour un attribut dont le remplissage est obligatoire. ;0;R;A;t_suf;sf_racco;sf_racco;P;3;1;3;;;1;0;;;;;;;;
sf_comment_1_r00320;Valeur NULL pour un attribut dont le remplissage est obligatoire. ;0;R;A;t_suf;sf_comment;sf_comment;P;3;1;3;;;1;0;;;;;;;;
sf_creadat_1_r00321;Valeur NULL pour un attribut dont le remplissage est obligatoire. ;0;R;A;t_suf;sf_creadat;sf_creadat;P;3;1;3;;;1;0;;;;;;;;
sf_majdate_1_r00322;Valeur NULL pour un attribut dont le remplissage est obligatoire. ;0;R;A;t_suf;sf_majdate;sf_majdate;P;3;1;3;;;1;0;;;;;;;;
sf_majsrc_1_r00323;Valeur NULL pour un attribut dont le remplissage est obligatoire. ;0;R;A;t_suf;sf_majsrc;sf_majsrc;P;3;1;3;;;1;0;;;;;;;;
sf_abddate_1_r00324;Valeur NULL pour un attribut dont le remplissage est obligatoire. ;0;R;A;t_suf;sf_abddate;sf_abddate;P;3;1;3;;;1;0;;;;;;;;
sf_abdsrc_1_r00325;Valeur NULL pour un attribut dont le remplissage est obligatoire. ;0;R;A;t_suf;sf_abdsrc;sf_abdsrc;P;3;1;3;;;1;0;;;;;;;;
pt_code_1_r00326;Valeur NULL pour un attribut dont le remplissage est obligatoire. ;0;R;A;t_ptech;pt_code;pt_code;P;3;1;3;;;1;0;;;;;;;;
pt_codeext_1_r00327;Valeur NULL pour un attribut dont le remplissage est obligatoire. ;0;R;A;t_ptech;pt_codeext;pt_codeext;P;3;1;3;;;1;0;;;;;;;;
pt_etiquet_1_r00328;Valeur NULL pour un attribut dont le remplissage est obligatoire. ;0;R;A;t_ptech;pt_etiquet;pt_etiquet;P;3;1;3;;;1;0;;;;;;;;
pt_nd_code_1_r00329;Valeur NULL pour un attribut dont le remplissage est obligatoire. ;0;R;A;t_ptech;pt_nd_code;pt_nd_code;P;3;1;3;;;1;0;;;;;;;;
pt_ad_code_1_r00330;Valeur NULL pour un attribut dont le remplissage est obligatoire. ;0;R;A;t_ptech;pt_ad_code;pt_ad_code;P;3;1;3;;;1;0;;;;;;;;
pt_gest_do_1_r00331;Valeur NULL pour un attribut dont le remplissage est obligatoire. ;0;R;A;t_ptech;pt_gest_do;pt_gest_do;P;3;1;3;;;1;0;;;;;;;;
pt_prop_do_1_r00332;Valeur NULL pour un attribut dont le remplissage est obligatoire. ;0;R;A;t_ptech;pt_prop_do;pt_prop_do;P;3;1;3;;;1;0;;;;;;;;
pt_prop_1_r00333;Valeur NULL pour un attribut dont le remplissage est obligatoire. ;0;R;A;t_ptech;pt_prop;pt_prop;P;3;1;3;;;1;0;;;;;;;;
pt_gest_1_r00334;Valeur NULL pour un attribut dont le remplissage est obligatoire. ;0;R;A;t_ptech;pt_gest;pt_gest;P;3;1;3;;;1;0;;;;;;;;
pt_user_1_r00335;Valeur NULL pour un attribut dont le remplissage est obligatoire. ;0;R;A;t_ptech;pt_user;pt_user;P;3;1;3;;;1;0;;;;;;;;
pt_proptyp_1_r00336;Valeur NULL pour un attribut dont le remplissage est obligatoire. ;0;R;A;t_ptech;pt_proptyp;pt_proptyp;P;3;1;3;;;1;0;;;;;;;;
pt_statut_1_r00337;Valeur NULL pour un attribut dont le remplissage est obligatoire. ;0;R;A;t_ptech;pt_statut;pt_statut;P;3;1;3;;;1;0;;;;;;;;
pt_etat_1_r00338;Valeur NULL pour un attribut dont le remplissage est obligatoire. ;0;R;A;t_ptech;pt_etat;pt_etat;P;3;1;3;;;1;0;;;;;;;;
pt_dateins_1_r00339;Valeur NULL pour un attribut dont le remplissage est obligatoire. ;0;R;A;t_ptech;pt_dateins;pt_dateins;P;3;1;3;;;1;0;;;;;;;;
pt_datemes_1_r00340;Valeur NULL pour un attribut dont le remplissage est obligatoire. ;0;R;A;t_ptech;pt_datemes;pt_datemes;P;3;1;3;;;1;0;;;;;;;;
pt_avct_1_r00341;Valeur NULL pour un attribut dont le remplissage est obligatoire. ;0;R;A;t_ptech;pt_avct;pt_avct;P;3;1;3;;;1;0;;;;;;;;
pt_typephy_1_r00342;Valeur NULL pour un attribut dont le remplissage est obligatoire. ;0;R;A;t_ptech;pt_typephy;pt_typephy;P;3;1;3;;;1;0;;;;;;;;
pt_typelog_1_r00343;Valeur NULL pour un attribut dont le remplissage est obligatoire. ;0;R;A;t_ptech;pt_typelog;pt_typelog;P;3;1;3;;;1;0;;;;;;;;
pt_rf_code_1_r00344;Valeur NULL pour un attribut dont le remplissage est obligatoire. ;0;R;A;t_ptech;pt_rf_code;pt_rf_code;P;3;1;3;;;1;0;;;;;;;;
pt_nature_1_r00345;Valeur NULL pour un attribut dont le remplissage est obligatoire. ;0;R;A;t_ptech;pt_nature;pt_nature;P;3;1;3;;;1;0;;;;;;;;
pt_secu_1_r00346;Valeur NULL pour un attribut dont le remplissage est obligatoire. ;0;R;A;t_ptech;pt_secu;pt_secu;P;3;1;3;;;1;0;;;;;;;;
pt_occp_1_r00347;Valeur NULL pour un attribut dont le remplissage est obligatoire. ;0;R;A;t_ptech;pt_occp;pt_occp;P;3;1;3;;;1;0;;;;;;;;
pt_a_dan_1_r00348;Valeur NULL pour un attribut dont le remplissage est obligatoire. ;0;R;A;t_ptech;pt_a_dan;pt_a_dan;P;3;1;3;;;1;0;;;;;;;;
pt_a_dtetu_1_r00349;Valeur NULL pour un attribut dont le remplissage est obligatoire. ;0;R;A;t_ptech;pt_a_dtetu;pt_a_dtetu;P;3;1;3;;;1;0;;;;;;;;
pt_a_struc_1_r00350;Valeur NULL pour un attribut dont le remplissage est obligatoire. ;0;R;A;t_ptech;pt_a_struc;pt_a_struc;P;3;1;3;;;1;0;;;;;;;;
pt_a_haut_1_r00351;Valeur NULL pour un attribut dont le remplissage est obligatoire. ;0;R;A;t_ptech;pt_a_haut;pt_a_haut;P;3;1;3;;;1;0;;;;;;;;
pt_a_passa_1_r00352;Valeur NULL pour un attribut dont le remplissage est obligatoire. ;0;R;A;t_ptech;pt_a_passa;pt_a_passa;P;3;1;3;;;1;0;;;;;;;;
pt_a_strat_1_r00353;Valeur NULL pour un attribut dont le remplissage est obligatoire. ;0;R;A;t_ptech;pt_a_strat;pt_a_strat;P;3;1;3;;;1;0;;;;;;;;
pt_rotatio_1_r00354;Valeur NULL pour un attribut dont le remplissage est obligatoire. ;0;R;A;t_ptech;pt_rotatio;pt_rotatio;P;3;1;3;;;1;0;;;;;;;;
pt_detec_1_r00355;Valeur NULL pour un attribut dont le remplissage est obligatoire. ;0;R;A;t_ptech;pt_detec;pt_detec;P;3;1;3;;;1;0;;;;;;;;
pt_comment_1_r00356;Valeur NULL pour un attribut dont le remplissage est obligatoire. ;0;R;A;t_ptech;pt_comment;pt_comment;P;3;1;3;;;1;0;;;;;;;;
pt_creadat_1_r00357;Valeur NULL pour un attribut dont le remplissage est obligatoire. ;0;R;A;t_ptech;pt_creadat;pt_creadat;P;3;1;3;;;1;0;;;;;;;;
pt_majdate_1_r00358;Valeur NULL pour un attribut dont le remplissage est obligatoire. ;0;R;A;t_ptech;pt_majdate;pt_majdate;P;3;1;3;;;1;0;;;;;;;;
pt_majsrc_1_r00359;Valeur NULL pour un attribut dont le remplissage est obligatoire. ;0;R;A;t_ptech;pt_majsrc;pt_majsrc;P;3;1;3;;;1;0;;;;;;;;
pt_abddate_1_r00360;Valeur NULL pour un attribut dont le remplissage est obligatoire. ;0;R;A;t_ptech;pt_abddate;pt_abddate;P;3;1;3;;;1;0;;;;;;;;
pt_abdsrc_1_r00361;Valeur NULL pour un attribut dont le remplissage est obligatoire. ;0;R;A;t_ptech;pt_abdsrc;pt_abdsrc;P;3;1;3;;;1;0;;;;;;;;
bp_code_1_r00362;Valeur NULL pour un attribut dont le remplissage est obligatoire. ;0;R;A;t_ebp;bp_code;bp_code;P;3;1;3;;;1;0;;;;;;;;
bp_etiquet_1_r00363;Valeur NULL pour un attribut dont le remplissage est obligatoire. ;0;R;A;t_ebp;bp_etiquet;bp_etiquet;P;3;1;3;;;1;0;;;;;;;;
bp_codeext_1_r00364;Valeur NULL pour un attribut dont le remplissage est obligatoire. ;0;R;A;t_ebp;bp_codeext;bp_codeext;P;3;1;3;;;1;0;;;;;;;;
bp_pt_code_1_r00365;Valeur NULL pour un attribut dont le remplissage est obligatoire. ;0;R;A;t_ebp;bp_pt_code;bp_pt_code;P;3;1;3;;;1;0;;;;;;;;
bp_lt_code_1_r00366;Valeur NULL pour un attribut dont le remplissage est obligatoire. ;0;R;A;t_ebp;bp_lt_code;bp_lt_code;P;3;1;3;;;1;0;;;;;;;;
bp_sf_code_1_r00367;Valeur NULL pour un attribut dont le remplissage est obligatoire. ;0;R;A;t_ebp;bp_sf_code;bp_sf_code;P;3;1;3;;;1;0;;;;;;;;
bp_prop_1_r00368;Valeur NULL pour un attribut dont le remplissage est obligatoire. ;0;R;A;t_ebp;bp_prop;bp_prop;P;3;1;3;;;1;0;;;;;;;;
bp_gest_1_r00369;Valeur NULL pour un attribut dont le remplissage est obligatoire. ;0;R;A;t_ebp;bp_gest;bp_gest;P;3;1;3;;;1;0;;;;;;;;
bp_user_1_r00370;Valeur NULL pour un attribut dont le remplissage est obligatoire. ;0;R;A;t_ebp;bp_user;bp_user;P;3;1;3;;;1;0;;;;;;;;
bp_proptyp_1_r00371;Valeur NULL pour un attribut dont le remplissage est obligatoire. ;0;R;A;t_ebp;bp_proptyp;bp_proptyp;P;3;1;3;;;1;0;;;;;;;;
bp_statut_1_r00372;Valeur NULL pour un attribut dont le remplissage est obligatoire. ;0;R;A;t_ebp;bp_statut;bp_statut;P;3;1;3;;;1;0;;;;;;;;
bp_etat_1_r00373;Valeur NULL pour un attribut dont le remplissage est obligatoire. ;0;R;A;t_ebp;bp_etat;bp_etat;P;3;1;3;;;1;0;;;;;;;;
bp_occp_1_r00374;Valeur NULL pour un attribut dont le remplissage est obligatoire. ;0;R;A;t_ebp;bp_occp;bp_occp;P;3;1;3;;;1;0;;;;;;;;
